date,depth,tempC,tds,station
06/27/13,57,6.49,5673.3,96
06/27/13,58,6.46,5674.6,96
06/27/13,59,6.43,5675.6,96
06/27/13,60,6.41,5676.6,96
06/27/13,61,6.39,5677.3,96
06/27/13,62,6.37,5677.7,96
06/27/13,63,6.35,5678.4,96
06/27/13,64,6.33,5679.5,96
06/27/13,65,6.32,5680.1,96
06/27/13,66,6.29,5680.7,96
06/27/13,67,6.27,5681.6,96
06/27/13,68,6.25,5681.8,96
06/27/13,69,6.23,5682.9,96
06/27/13,70,6.22,5683.4,96
06/27/13,71,6.22,5683.7,96
06/27/13,72,6.21,5684.2,96
06/27/13,73,6.20,5684.5,96
06/27/13,74,6.19,5684.9,96
06/27/13,75,6.19,5685.2,96
06/27/13,76,6.18,5685.4,96
06/27/13,77,6.18,5685.8,96
06/27/13,78,6.17,5686.2,96
06/27/13,79,6.17,5686.6,96
06/27/13,80,6.17,5686.8,96
06/27/13,81,6.17,5687.1,96
06/27/13,82,6.17,5687.5,96
06/27/13,83,6.17,5687.7,96
06/27/13,84,6.17,5688.0,96
06/27/13,85,6.17,5688.3,96
06/27/13,86,6.17,5688.5,96
06/27/13,87,6.16,5688.8,96
06/27/13,88,6.16,5689.0,96
06/27/13,89,6.17,5689.3,96
06/27/13,90,6.17,5689.4,96
06/27/13,91,6.17,5689.5,96
06/27/13,92,6.17,5689.5,96
06/27/13,93,6.17,5689.7,96
06/27/13,94,6.17,5689.6,96
06/27/13,95,6.17,5690.0,96
07/25/13,1,23.52,5582.4,96
07/25/13,2,23.49,5582.9,96
07/25/13,3,23.41,5583.1,96
07/25/13,4,23.30,5582.2,96
07/25/13,5,23.14,5579.4,96
07/25/13,6,22.97,5574.8,96
07/25/13,7,22.84,5577.7,96
07/25/13,8,22.71,5578.8,96
07/25/13,9,22.52,5578.9,96
07/25/13,10,22.13,5577.9,96
07/25/13,11,21.56,5584.9,96
07/25/13,12,20.72,5564.7,96
07/25/13,13,19.36,5535.5,96
07/25/13,14,18.01,5532.2,96
07/25/13,15,16.92,5517.8,96
07/25/13,16,16.01,5542.7,96
07/25/13,17,15.14,5536.3,96
07/25/13,18,13.99,5557.0,96
07/25/13,19,13.04,5547.3,96
07/25/13,20,11.94,5563.9,96
07/25/13,21,11.27,5552.3,96
07/25/13,22,10.56,5573.5,96
07/25/13,23,10.12,5581.4,96
07/25/13,24,9.65,5588.8,96
07/25/13,25,9.29,5595.3,96
07/25/13,26,9.00,5606.0,96
07/25/13,27,8.80,5610.6,96
07/25/13,28,8.63,5611.1,96
07/25/13,29,8.48,5616.6,96
07/25/13,30,8.34,5618.9,96
07/25/13,31,8.19,5623.7,96
07/25/13,32,8.02,5625.7,96
07/25/13,33,7.82,5631.8,96
07/25/13,34,7.68,5636.3,96
07/25/13,35,7.59,5639.4,96
07/25/13,36,7.52,5641.2,96
07/25/13,37,7.44,5643.2,96
07/25/13,38,7.37,5645.0,96
07/25/13,39,7.31,5646.8,96
07/25/13,40,7.26,5648.0,96
07/25/13,41,7.20,5649.6,96
07/25/13,42,7.16,5651.1,96
07/25/13,43,7.12,5653.0,96
07/25/13,44,7.06,5653.8,96
07/25/13,45,6.99,5656.3,96
07/25/13,46,6.93,5658.0,96
07/25/13,47,6.87,5660.4,96
07/25/13,48,6.83,5661.0,96
07/25/13,49,6.77,5663.0,96
07/25/13,50,6.72,5665.0,96
07/25/13,51,6.68,5665.9,96
07/25/13,52,6.64,5667.6,96
07/25/13,53,6.60,5669.1,96
07/25/13,54,6.57,5669.8,96
07/25/13,55,6.54,5671.1,96
07/25/13,56,6.51,5672.3,96
07/25/13,57,6.47,5673.5,96
07/25/13,58,6.44,5674.6,96
07/25/13,59,6.41,5675.4,96
07/25/13,60,6.38,5676.9,96
07/25/13,61,6.35,5677.9,96
07/25/13,62,6.33,5678.5,96
07/25/13,63,6.31,5679.6,96
07/25/13,64,6.29,5679.9,96
07/25/13,65,6.27,5680.5,96
07/25/13,66,6.26,5681.0,96
07/25/13,67,6.26,5681.4,96
07/25/13,68,6.25,5681.8,96
07/25/13,69,6.24,5682.1,96
07/25/13,70,6.23,5682.8,96
07/25/13,71,6.23,5683.0,96
07/25/13,72,6.22,5683.5,96
07/25/13,73,6.21,5684.0,96
07/25/13,74,6.20,5684.4,96
07/25/13,75,6.20,5684.8,96
07/25/13,76,6.19,5685.1,96
07/25/13,77,6.19,5685.5,96
07/25/13,78,6.18,5685.9,96
07/25/13,79,6.18,5686.2,96
07/25/13,80,6.18,5686.6,96
07/25/13,81,6.18,5687.0,96
07/25/13,82,6.18,5687.3,96
07/25/13,83,6.18,5687.7,96
07/25/13,84,6.17,5688.3,96
07/25/13,85,6.17,5688.6,96
07/25/13,86,6.18,5688.7,96
07/25/13,87,6.18,5689.0,96
07/25/13,88,6.18,5689.2,96
07/25/13,89,6.18,5689.3,96
07/25/13,90,6.18,5689.3,96
07/25/13,91,6.18,5689.5,96
07/25/13,92,6.18,5689.6,96
07/25/13,93,6.18,5689.7,96
07/25/13,94,6.18,5689.9,96
07/25/13,95,6.18,5689.9,96
07/25/13,96,6.18,5690.1,96
07/25/13,97,6.18,5690.1,96
07/25/13,98,6.18,5690.4,96
07/25/13,99,6.18,5690.7,96
08/15/13,1,21.49,5611.3,96
08/15/13,2,21.47,5611.3,96
08/15/13,3,21.46,5611.2,96
08/15/13,4,21.44,5611.3,96
08/15/13,5,21.43,5611.5,96
08/15/13,6,21.43,5611.8,96
08/15/13,7,21.42,5612.0,96
08/15/13,8,21.40,5612.5,96
08/15/13,9,21.37,5613.8,96
08/15/13,10,21.32,5614.8,96
08/15/13,11,21.27,5611.8,96
08/15/13,12,21.20,5612.3,96
08/15/13,13,21.07,5607.5,96
08/15/13,14,20.86,5608.5,96
08/15/13,15,20.54,5619.9,96
08/15/13,16,19.88,5614.2,96
08/15/13,17,18.50,5587.0,96
08/15/13,18,16.94,5550.0,96
08/15/13,19,15.22,5542.4,96
08/15/13,20,13.62,5553.3,96
08/15/13,21,12.15,5540.5,96
08/15/13,22,11.20,5562.9,96
08/15/13,23,10.50,5567.7,96
08/15/13,24,10.07,5579.9,96
08/15/13,25,9.76,5588.8,96
08/15/13,26,9.49,5598.4,96
08/15/13,27,9.23,5609.6,96
08/15/13,28,8.93,5603.7,96
08/15/13,29,8.56,5610.8,96
08/15/13,30,8.29,5619.8,96
08/15/13,31,8.09,5623.9,96
08/15/13,32,7.94,5630.6,96
08/15/13,33,7.83,5630.3,96
08/15/13,34,7.73,5634.8,96
08/15/13,35,7.66,5637.0,96
08/15/13,36,7.59,5639.9,96
08/15/13,37,7.50,5640.6,96
08/15/13,38,7.42,5643.6,96
08/15/13,39,7.36,5645.9,96
08/15/13,40,7.31,5647.2,96
08/15/13,41,7.27,5649.2,96
08/15/13,42,7.22,5650.0,96
08/15/13,43,7.13,5651.7,96
08/15/13,44,7.07,5653.6,96
08/15/13,45,7.02,5655.1,96
08/15/13,46,6.97,5657.6,96
08/15/13,47,6.93,5658.8,96
08/15/13,48,6.87,5659.5,96
08/15/13,49,6.83,5661.4,96
08/15/13,50,6.79,5662.9,96
08/15/13,51,6.74,5664.2,96
08/15/13,52,6.69,5665.6,96
08/15/13,53,6.66,5667.4,96
08/15/13,54,6.62,5668.1,96
08/15/13,55,6.56,5669.6,96
08/15/13,56,6.53,5671.6,96
08/15/13,57,6.50,5672.4,96
08/15/13,58,6.47,5673.6,96
08/15/13,59,6.43,5675.3,96
08/15/13,60,6.40,5676.2,96
08/15/13,61,6.36,5677.5,96
08/15/13,62,6.32,5678.7,96
08/15/13,63,6.31,5679.3,96
08/15/13,64,6.29,5679.8,96
08/15/13,65,6.28,5680.7,96
08/15/13,66,6.26,5681.2,96
08/15/13,67,6.25,5681.9,96
08/15/13,68,6.24,5682.2,96
08/15/13,69,6.23,5682.5,96
08/15/13,70,6.22,5683.0,96
08/15/13,71,6.21,5683.4,96
08/15/13,72,6.20,5683.9,96
08/15/13,73,6.20,5684.2,96
08/15/13,74,6.19,5684.5,96
08/15/13,75,6.19,5684.8,96
08/15/13,76,6.18,5685.4,96
08/15/13,77,6.18,5685.7,96
08/15/13,78,6.18,5686.2,96
08/15/13,79,6.18,5686.8,96
08/15/13,80,6.18,5687.2,96
08/15/13,81,6.18,5687.5,96
08/15/13,82,6.18,5687.7,96
08/15/13,83,6.18,5688.0,96
08/15/13,84,6.18,5688.2,96
08/15/13,85,6.18,5688.3,96
08/15/13,86,6.18,5688.6,96
08/15/13,87,6.18,5688.6,96
08/15/13,88,6.18,5688.9,96
08/15/13,89,6.18,5689.2,96
08/15/13,90,6.18,5689.8,96
08/15/13,91,6.19,5690.0,96
08/15/13,92,6.19,5690.1,96
08/15/13,93,6.19,5690.3,96
08/15/13,94,6.19,5690.4,96
08/15/13,95,6.19,5690.6,96
08/15/13,96,6.19,5690.7,96
08/15/13,97,6.19,5690.8,96
08/15/13,98,6.19,5690.9,96
09/23/13,1,19.82,5646.0,96
09/23/13,2,19.80,5645.8,96
09/23/13,3,19.79,5646.2,96
09/23/13,4,19.79,5646.6,96
09/23/13,5,19.78,5646.9,96
09/23/13,6,19.77,5646.9,96
09/23/13,7,19.77,5647.3,96
09/23/13,8,19.76,5647.4,96
09/23/13,9,19.76,5647.5,96
09/23/13,10,19.75,5648.4,96
09/23/13,11,19.73,5648.2,96
09/23/13,12,19.73,5648.3,96
09/23/13,13,19.72,5649.4,96
09/23/13,14,19.70,5649.5,96
09/23/13,15,19.68,5650.2,96
09/23/13,16,19.66,5649.4,96
09/23/13,17,19.61,5652.7,96
09/23/13,18,19.46,5654.6,96
09/23/13,19,19.11,5662.3,96
09/23/13,20,17.90,5655.0,96
09/23/13,21,15.62,5555.8,96
09/23/13,22,13.50,5540.3,96
09/23/13,23,12.14,5546.4,96
09/23/13,24,11.12,5569.2,96
09/23/13,25,10.34,5573.4,96
09/23/13,26,9.69,5584.6,96
09/23/13,27,9.25,5597.6,96
09/23/13,28,8.86,5605.3,96
09/23/13,29,8.56,5611.6,96
09/23/13,30,8.35,5616.9,96
09/23/13,31,8.19,5624.4,96
09/23/13,32,8.04,5625.0,96
09/23/13,33,7.90,5630.1,96
09/23/13,34,7.79,5632.0,96
09/23/13,35,7.69,5637.1,96
09/23/13,36,7.58,5640.1,96
09/23/13,37,7.47,5641.8,96
09/23/13,38,7.37,5643.8,96
09/23/13,39,7.30,5646.8,96
09/23/13,40,7.23,5647.9,96
09/23/13,41,7.16,5650.4,96
09/23/13,42,7.09,5652.1,96
09/23/13,43,7.04,5654.1,96
09/23/13,44,6.99,5655.6,96
09/23/13,45,6.94,5657.7,96
09/23/13,46,6.90,5659.2,96
09/23/13,47,6.87,5660.0,96
09/23/13,48,6.83,5661.4,96
09/23/13,49,6.79,5662.9,96
09/23/13,50,6.75,5663.9,96
09/23/13,51,6.71,5665.9,96
09/23/13,52,6.68,5667.3,96
09/23/13,53,6.64,5668.1,96
09/23/13,54,6.60,5668.1,96
09/23/13,55,6.56,5670.3,96
09/23/13,56,6.52,5671.8,96
09/23/13,57,6.48,5672.8,96
09/23/13,58,6.45,5673.8,96
09/23/13,59,6.43,5675.4,96
09/23/13,60,6.42,5676.0,96
09/23/13,61,6.40,5676.9,96
09/23/13,62,6.39,5677.6,96
09/23/13,63,6.37,5678.4,96
09/23/13,64,6.35,5679.1,96
09/23/13,65,6.33,5679.7,96
09/23/13,66,6.31,5680.1,96
09/23/13,67,6.30,5680.8,96
09/23/13,68,6.28,5681.6,96
09/23/13,69,6.27,5681.9,96
09/23/13,70,6.25,5682.2,96
09/23/13,71,6.24,5682.2,96
09/23/13,72,6.22,5683.0,96
09/23/13,73,6.22,5683.4,96
09/23/13,74,6.21,5683.7,96
09/23/13,75,6.21,5684.0,96
09/23/13,76,6.21,5684.2,96
09/23/13,77,6.20,5684.6,96
09/23/13,78,6.20,5684.9,96
09/23/13,79,6.19,5685.4,96
09/23/13,80,6.19,5685.7,96
09/23/13,81,6.19,5686.2,96
09/23/13,82,6.19,5686.7,96
09/23/13,83,6.19,5687.3,96
09/23/13,84,6.19,5687.6,96
09/23/13,85,6.19,5687.9,96
09/23/13,86,6.18,5688.4,96
09/23/13,87,6.18,5688.6,96
09/23/13,88,6.19,5689.1,96
09/23/13,89,6.19,5689.5,96
09/23/13,90,6.19,5689.7,96
09/23/13,91,6.19,5689.9,96
09/23/13,92,6.20,5690.0,96
09/23/13,93,6.20,5690.3,96
09/23/13,94,6.20,5690.6,96
09/23/13,95,6.20,5690.7,96
09/23/13,96,6.21,5690.9,96
09/23/13,97,6.21,5690.9,96
10/17/13,1,14.88,5685.0,96
10/17/13,2,14.88,5684.9,96
10/17/13,3,14.88,5685.0,96
10/17/13,4,14.88,5685.1,96
10/17/13,5,14.88,5685.4,96
10/17/13,6,14.88,5685.5,96
10/17/13,7,14.88,5685.8,96
10/17/13,8,14.87,5686.0,96
10/17/13,9,14.87,5686.1,96
10/17/13,10,14.87,5686.5,96
10/17/13,11,14.87,5686.7,96
10/17/13,12,14.86,5686.9,96
10/17/13,13,14.86,5687.0,96
10/17/13,14,14.85,5687.6,96
10/17/13,15,14.84,5687.7,96
10/17/13,16,14.84,5687.7,96
10/17/13,17,14.83,5688.2,96
10/17/13,18,14.83,5688.6,96
10/17/13,19,14.82,5689.0,96
10/17/13,20,14.79,5687.6,96
10/17/13,21,14.75,5690.1,96
10/17/13,22,14.57,5699.0,96
10/17/13,23,14.07,5691.0,96
10/17/13,24,12.98,5614.2,96
10/17/13,25,11.64,5590.7,96
10/17/13,26,10.71,5597.6,96
10/17/13,27,10.20,5593.3,96
10/17/13,28,9.75,5592.1,96
10/17/13,29,9.42,5601.7,96
10/17/13,30,9.11,5608.2,96
10/17/13,31,8.79,5611.6,96
10/17/13,32,8.57,5618.6,96
10/17/13,33,8.41,5623.8,96
10/17/13,34,8.22,5628.1,96
10/17/13,35,8.05,5630.6,96
10/17/13,36,7.89,5634.2,96
10/17/13,37,7.76,5636.5,96
10/17/13,38,7.65,5639.2,96
10/17/13,39,7.56,5642.8,96
10/17/13,40,7.48,5646.2,96
10/17/13,41,7.39,5647.3,96
10/17/13,42,7.29,5648.7,96
10/17/13,43,7.20,5651.4,96
10/17/13,44,7.14,5653.6,96
10/17/13,45,7.08,5655.8,96
10/17/13,46,7.02,5656.9,96
10/17/13,47,6.96,5659.2,96
10/17/13,48,6.90,5661.4,96
10/17/13,49,6.83,5662.8,96
10/17/13,50,6.77,5663.3,96
10/17/13,51,6.71,5666.7,96
10/17/13,52,6.65,5668.7,96
10/17/13,53,6.60,5669.4,96
10/17/13,54,6.55,5670.8,96
10/17/13,55,6.51,5672.6,96
10/17/13,56,6.48,5673.9,96
10/17/13,57,6.45,5674.7,96
10/17/13,58,6.43,5675.5,96
10/17/13,59,6.41,5676.4,96
10/17/13,60,6.39,5677.4,96
10/17/13,61,6.37,5678.0,96
10/17/13,62,6.36,5678.8,96
10/17/13,63,6.34,5679.6,96
10/17/13,64,6.32,5679.9,96
10/17/13,65,6.31,5680.7,96
10/17/13,66,6.29,5681.4,96
10/17/13,67,6.28,5681.7,96
10/17/13,68,6.27,5682.0,96
10/17/13,69,6.26,5682.5,96
10/17/13,70,6.25,5682.9,96
10/17/13,71,6.24,5683.6,96
10/17/13,72,6.23,5683.9,96
10/17/13,73,6.23,5684.3,96
10/17/13,74,6.22,5684.8,96
10/17/13,75,6.21,5685.3,96
10/17/13,76,6.21,5685.6,96
10/17/13,77,6.20,5686.2,96
10/17/13,78,6.20,5686.6,96
10/17/13,79,6.19,5686.9,96
10/17/13,80,6.18,5687.4,96
10/17/13,81,6.18,5687.8,96
10/17/13,82,6.18,5688.1,96
10/17/13,83,6.18,5688.3,96
10/17/13,84,6.18,5688.8,96
10/17/13,85,6.19,5689.0,96
10/17/13,86,6.19,5689.4,96
10/17/13,87,6.19,5689.8,96
10/17/13,88,6.20,5689.9,96
10/17/13,89,6.20,5690.2,96
10/17/13,90,6.20,5690.3,96
10/17/13,91,6.20,5690.4,96
10/17/13,92,6.20,5690.5,96
10/17/13,93,6.20,5690.6,96
10/17/13,94,6.20,5690.7,96
10/17/13,95,6.20,5690.8,96
10/17/13,96,6.20,5690.9,96
11/20/13,1,12.04,5695.0,96
11/20/13,2,12.04,5695.2,96
11/20/13,3,12.04,5695.3,96
11/20/13,4,12.04,5695.5,96
11/20/13,5,12.04,5695.7,96
11/20/13,6,12.03,5696.0,96
11/20/13,7,12.03,5696.0,96
11/20/13,8,12.02,5696.3,96
11/20/13,9,12.02,5696.4,96
11/20/13,10,12.01,5696.5,96
11/20/13,11,12.01,5696.7,96
11/20/13,12,12.00,5696.9,96
11/20/13,13,12.00,5697.1,96
11/20/13,14,11.99,5697.2,96
11/20/13,15,11.98,5697.1,96
11/20/13,16,11.97,5697.0,96
11/20/13,17,11.97,5697.0,96
11/20/13,18,11.96,5696.8,96
11/20/13,19,11.95,5696.8,96
11/20/13,20,11.93,5696.9,96
11/20/13,21,11.89,5697.1,96
11/20/13,22,11.78,5697.4,96
11/20/13,23,11.54,5687.4,96
11/20/13,24,11.17,5674.7,96
11/20/13,25,10.67,5673.7,96
11/20/13,26,9.99,5654.2,96
11/20/13,27,9.14,5615.2,96
11/20/13,28,8.43,5623.5,96
11/20/13,29,8.05,5630.2,96
11/20/13,30,7.85,5637.4,96
11/20/13,31,7.72,5640.5,96
11/20/13,32,7.61,5643.2,96
11/20/13,33,7.49,5644.0,96
11/20/13,34,7.38,5647.1,96
11/20/13,35,7.30,5649.5,96
11/20/13,36,7.23,5652.0,96
11/20/13,37,7.14,5653.9,96
11/20/13,38,7.07,5655.7,96
11/20/13,39,7.01,5657.2,96
11/20/13,40,6.97,5658.8,96
11/20/13,41,6.94,5659.5,96
11/20/13,42,6.91,5661.1,96
11/20/13,43,6.88,5662.6,96
11/20/13,44,6.85,5663.6,96
11/20/13,45,6.80,5664.3,96
11/20/13,46,6.76,5665.6,96
11/20/13,47,6.70,5666.9,96
11/20/13,48,6.66,5668.5,96
11/20/13,49,6.63,5669.6,96
11/20/13,50,6.60,5670.5,96
11/20/13,51,6.56,5671.6,96
11/20/13,52,6.52,5672.8,96
11/20/13,53,6.50,5673.8,96
11/20/13,54,6.48,5674.3,96
11/20/13,55,6.45,5675.3,96
11/20/13,56,6.43,5675.9,96
11/20/13,57,6.41,5676.9,96
11/20/13,58,6.39,5677.5,96
11/20/13,59,6.37,5678.3,96
11/20/13,60,6.35,5679.2,96
11/20/13,61,6.33,5679.8,96
11/20/13,62,6.32,5680.2,96
11/20/13,63,6.32,5680.9,96
11/20/13,64,6.30,5681.5,96
11/20/13,65,6.28,5681.9,96
11/20/13,66,6.27,5682.4,96
11/20/13,67,6.26,5682.7,96
11/20/13,68,6.25,5683.2,96
11/20/13,69,6.24,5683.9,96
11/20/13,70,6.23,5684.0,96
11/20/13,71,6.21,5684.8,96
11/20/13,72,6.21,5685.3,96
11/20/13,73,6.20,5685.7,96
11/20/13,74,6.20,5686.2,96
11/20/13,75,6.20,5686.5,96
11/20/13,76,6.20,5686.9,96
11/20/13,77,6.21,5687.5,96
11/20/13,78,6.21,5687.8,96
11/20/13,79,6.21,5687.9,96
11/20/13,80,6.21,5688.2,96
11/20/13,81,6.21,5688.4,96
11/20/13,82,6.21,5688.5,96
11/20/13,83,6.21,5688.8,96
11/20/13,84,6.21,5688.9,96
11/20/13,85,6.21,5689.1,96
11/20/13,86,6.21,5689.3,96
11/20/13,87,6.21,5689.5,96
11/20/13,88,6.21,5689.7,96
11/20/13,89,6.21,5689.8,96
11/20/13,90,6.21,5689.9,96
11/20/13,91,6.21,5690.1,96
11/20/13,92,6.21,5690.2,96
11/20/13,93,6.21,5690.2,96
11/20/13,94,6.21,5690.3,96
11/20/13,95,6.21,5690.5,96
11/20/13,96,6.21,5690.5,96
02/24/14,1,7.44,5723.2,96
02/24/14,2,7.36,5725.7,96
02/24/14,3,7.28,5727.2,96
02/24/14,4,7.18,5727.8,96
02/24/14,5,7.11,5731.0,96
02/24/14,6,7.04,5731.2,96
02/24/14,7,6.99,5733.8,96
02/24/14,8,6.95,5734.3,96
02/24/14,9,6.92,5734.3,96
02/24/14,10,6.89,5736.0,96
02/24/14,11,6.88,5737.2,96
02/24/14,12,6.87,5736.2,96
02/24/14,13,6.85,5736.9,96
02/24/14,14,6.83,5737.5,96
02/24/14,15,6.82,5738.3,96
02/24/14,16,6.82,5738.6,96
02/24/14,17,6.82,5738.9,96
02/24/14,18,6.82,5739.1,96
02/24/14,19,6.81,5739.2,96
02/24/14,20,6.81,5739.4,96
02/24/14,21,6.81,5739.6,96
02/24/14,22,6.81,5739.7,96
02/24/14,23,6.81,5739.9,96
02/24/14,24,6.81,5740.0,96
02/24/14,25,6.81,5740.2,96
02/24/14,26,6.81,5740.3,96
02/24/14,27,6.81,5740.5,96
02/24/14,28,6.81,5740.6,96
02/24/14,29,6.81,5740.8,96
02/24/14,30,6.80,5740.9,96
02/24/14,31,6.80,5741.0,96
02/24/14,32,6.80,5741.2,96
02/24/14,33,6.80,5741.3,96
02/24/14,34,6.80,5741.4,96
02/24/14,35,6.80,5741.5,96
02/24/14,36,6.80,5741.7,96
02/24/14,37,6.80,5741.9,96
02/24/14,38,6.80,5741.9,96
02/24/14,39,6.80,5742.2,96
02/24/14,40,6.80,5742.3,96
02/24/14,41,6.80,5742.4,96
02/24/14,42,6.80,5742.5,96
02/24/14,43,6.80,5742.7,96
02/24/14,44,6.80,5742.8,96
02/24/14,45,6.80,5742.8,96
02/24/14,46,6.80,5743.0,96
02/24/14,47,6.80,5743.0,96
02/24/14,48,6.80,5743.1,96
02/24/14,49,6.80,5743.3,96
02/24/14,50,6.80,5743.3,96
02/24/14,51,6.80,5743.4,96
02/24/14,52,6.80,5743.5,96
02/24/14,53,6.80,5743.7,96
02/24/14,54,6.80,5743.7,96
02/24/14,55,6.80,5743.9,96
02/24/14,56,6.79,5744.0,96
02/24/14,57,6.79,5744.1,96
02/24/14,58,6.79,5744.3,96
02/24/14,59,6.79,5744.4,96
02/24/14,60,6.79,5744.5,96
02/24/14,61,6.79,5744.6,96
02/24/14,62,6.79,5744.8,96
02/24/14,63,6.79,5744.8,96
02/24/14,64,6.79,5744.9,96
02/24/14,65,6.79,5745.1,96
02/24/14,66,6.79,5745.2,96
02/24/14,67,6.79,5745.3,96
02/24/14,68,6.79,5745.4,96
02/24/14,69,6.79,5745.6,96
02/24/14,70,6.79,5745.6,96
02/24/14,71,6.79,5745.8,96
02/24/14,72,6.79,5745.9,96
02/24/14,73,6.78,5746.0,96
02/24/14,74,6.78,5746.2,96
02/24/14,75,6.78,5746.4,96
02/24/14,76,6.78,5746.7,96
02/24/14,77,6.77,5746.8,96
02/24/14,78,6.77,5747.1,96
02/24/14,79,6.77,5747.3,96
02/24/14,80,6.76,5747.7,96
02/24/14,81,6.76,5748.1,96
02/24/14,82,6.76,5748.3,96
02/24/14,83,6.75,5748.9,96
02/24/14,84,6.74,5749.5,96
02/24/14,85,6.73,5750.2,96
02/24/14,86,6.72,5750.7,96
02/24/14,87,6.70,5751.3,96
02/24/14,88,6.69,5751.9,96
02/24/14,89,6.69,5752.2,96
02/24/14,90,6.68,5752.6,96
02/24/14,91,6.68,5752.7,96
02/24/14,92,6.68,5752.7,96
02/24/14,93,6.68,5752.8,96
02/24/14,94,6.68,5752.9,96
02/24/14,95,6.68,5752.8,96
04/23/14,1,10.61,5670.8,96
04/23/14,2,10.58,5671.9,96
04/23/14,3,10.56,5672.8,96
04/23/14,4,10.54,5673.6,96
04/23/14,5,10.50,5674.2,96
04/23/14,6,10.46,5675.2,96
04/23/14,7,10.40,5676.3,96
04/23/14,8,10.31,5679.2,96
04/23/14,9,10.20,5681.4,96
04/23/14,10,10.08,5675.1,96
04/23/14,11,9.92,5678.5,96
04/23/14,12,9.81,5683.3,96
04/23/14,13,9.71,5685.3,96
04/23/14,14,9.60,5687.1,96
04/23/14,15,9.48,5688.0,96
04/23/14,16,9.25,5692.3,96
04/23/14,17,8.98,5689.1,96
04/23/14,18,8.67,5701.0,96
04/23/14,19,8.43,5702.2,96
04/23/14,20,8.20,5704.2,96
04/23/14,21,8.01,5706.6,96
04/23/14,22,7.90,5712.5,96
04/23/14,23,7.83,5712.8,96
04/23/14,24,7.77,5715.4,96
04/23/14,25,7.71,5716.7,96
04/23/14,26,7.66,5719.8,96
04/23/14,27,7.63,5719.6,96
04/23/14,28,7.61,5720.4,96
04/23/14,29,7.57,5721.1,96
04/23/14,30,7.54,5722.6,96
04/23/14,31,7.50,5723.7,96
04/23/14,32,7.48,5724.4,96
04/23/14,33,7.45,5725.2,96
04/23/14,34,7.40,5726.0,96
04/23/14,35,7.37,5727.8,96
04/23/14,36,7.33,5727.2,96
04/23/14,37,7.27,5729.9,96
04/23/14,38,7.22,5731.2,96
04/23/14,39,7.19,5732.0,96
04/23/14,40,7.18,5732.2,96
04/23/14,41,7.16,5732.9,96
04/23/14,42,7.15,5733.7,96
04/23/14,43,7.14,5734.3,96
04/23/14,44,7.13,5734.6,96
04/23/14,45,7.11,5735.4,96
04/23/14,46,7.10,5735.9,96
04/23/14,47,7.08,5736.3,96
04/23/14,48,7.05,5736.9,96
04/23/14,49,7.04,5737.7,96
04/23/14,50,7.04,5738.1,96
04/23/14,51,7.03,5738.6,96
04/23/14,52,7.03,5739.0,96
04/23/14,53,7.02,5739.4,96
04/23/14,54,7.00,5739.5,96
04/23/14,55,6.98,5740.6,96
04/23/14,56,6.97,5741.1,96
04/23/14,57,6.96,5741.5,96
04/23/14,58,6.94,5742.0,96
04/23/14,59,6.92,5742.8,96
04/23/14,60,6.90,5743.1,96
04/23/14,61,6.88,5743.8,96
04/23/14,62,6.86,5744.3,96
04/23/14,63,6.85,5744.7,96
04/23/14,64,6.83,5744.8,96
04/23/14,65,6.82,5745.4,96
04/23/14,66,6.81,5745.9,96
04/23/14,67,6.80,5746.0,96
04/23/14,68,6.79,5746.5,96
04/23/14,69,6.78,5746.9,96
04/23/14,70,6.77,5747.5,96
04/23/14,71,6.76,5747.8,96
04/23/14,72,6.76,5748.0,96
04/23/14,73,6.75,5748.3,96
04/23/14,74,6.75,5748.7,96
04/23/14,75,6.74,5748.9,96
04/23/14,76,6.74,5749.2,96
04/23/14,77,6.74,5749.3,96
04/23/14,78,6.74,5749.5,96
04/23/14,79,6.74,5749.7,96
04/23/14,80,6.73,5749.9,96
04/23/14,81,6.73,5750.1,96
04/23/14,82,6.73,5750.2,96
04/23/14,83,6.73,5750.5,96
04/23/14,84,6.73,5750.6,96
04/23/14,85,6.73,5750.7,96
04/23/14,86,6.73,5750.9,96
04/23/14,87,6.73,5751.1,96
04/23/14,88,6.73,5751.2,96
04/23/14,89,6.73,5751.4,96
04/23/14,90,6.73,5751.6,96
04/23/14,91,6.72,5751.8,96
04/23/14,92,6.72,5752.0,96
04/23/14,93,6.72,5752.2,96
04/23/14,94,6.72,5752.3,96
04/23/14,95,6.72,5752.5,96
05/29/14,1,14.66,5628.5,96
05/29/14,2,14.62,5629.8,96
05/29/14,3,14.60,5630.8,96
05/29/14,4,14.57,5631.2,96
05/29/14,5,14.54,5631.5,96
05/29/14,6,14.51,5632.0,96
05/29/14,7,14.48,5632.7,96
05/29/14,8,14.46,5633.8,96
05/29/14,9,14.43,5634.0,96
05/29/14,10,14.38,5636.6,96
05/29/14,11,14.27,5639.8,96
05/29/14,12,14.04,5650.9,96
05/29/14,13,13.67,5651.4,96
05/29/14,14,13.25,5645.3,96
05/29/14,15,12.67,5620.6,96
05/29/14,16,12.11,5642.5,96
05/29/14,17,11.85,5650.5,96
05/29/14,18,11.64,5652.5,96
05/29/14,19,11.46,5657.4,96
05/29/14,20,11.27,5657.2,96
05/29/14,21,11.05,5666.2,96
